Spot.ID,Frame,Area,Quality,Source.spot.ID,IF_Divided,Time,generation_count,track
4142,0,1.3895235,334,NA,N,0,0,1
4609,1,1.78474725,429,4142,N,0.833333333333333,0,1
4480,2,1.2231135,294,4609,N,1.66666666666667,0,1
4460,3,0.748845,180,4480,Y,2.5,1,1
4550,4,0.782127,188,4460,N,3.33333333333333,1,1
4522,5,0.7904475,190,4550,N,4.16666666666667,1,1
4723,6,0.85285125,205,4522,N,5,1,1
4625,7,0.9069345,218,4723,N,5.83333333333333,1,1
6929,8,0.9235755,222,4625,N,6.66666666666667,1,1
6096,9,1.02758175,247,6929,N,7.5,1,1
5882,10,1.081665,260,6096,N,8.33333333333333,1,1
6984,11,1.1232675,270,5882,N,9.16666666666667,1,1
5226,12,1.19399175,287,6984,N,10,1,1
8630,13,1.314639,316,5226,N,10.8333333333333,1,1
3353,0,0.7738065,186,NA,N,0,0,2
3586,1,1.10246625,265,3353,N,0.833333333333333,0,2
3468,2,0.7904475,190,3586,N,1.66666666666667,0,2
3275,3,0.7738065,186,3468,N,2.5,0,2
3575,4,0.81956925,197,3275,N,3.33333333333333,0,2
3246,5,0.815409,196,3575,N,4.16666666666667,0,2
4073,6,0.81124875,195,3246,N,5,0,2
3664,7,0.7571655,182,4073,N,5.83333333333333,0,2
6603,8,0.75300525,181,3664,N,6.66666666666667,0,2
5912,9,0.7571655,182,6603,N,7.5,0,2
5482,10,0.80292825,193,5912,N,8.33333333333333,0,2
6574,11,0.74468475,179,5482,N,9.16666666666667,0,2
5008,12,0.81124875,195,6574,N,10,0,2
8406,13,0.73636425,177,5008,N,10.8333333333333,0,2
7886,14,0.6906015,166,8406,N,11.6666666666667,0,2
7305,15,0.66980025,161,7886,N,12.5,0,2
8976,16,0.748845,180,7305,N,13.3333333333333,0,2
9391,17,0.76964625,185,8976,N,14.1666666666667,0,2
10340,18,0.748845,180,9391,N,15,0,2
10143,19,0.74468475,179,10340,N,15.8333333333333,0,2
11140,20,0.748845,180,10143,N,16.6666666666667,0,2
12589,21,0.782127,188,11140,N,17.5,0,2
13964,22,0.83205,200,12589,N,18.3333333333333,0,2
17272,23,0.74468475,179,13964,N,19.1666666666667,0,2
13057,24,0.73636425,177,17272,N,20,0,2
13762,25,0.75300525,181,13057,N,20.8333333333333,0,2
14340,26,0.748845,180,13762,N,21.6666666666667,0,2
17890,27,0.73636425,177,14340,N,22.5,0,2
14676,28,0.782127,188,17890,N,23.3333333333333,0,2
21046,29,0.74468475,179,14676,N,24.1666666666667,0,2
20574,30,0.748845,180,21046,N,25,0,2
20229,31,0.682281,164,20574,N,25.8333333333333,0,2
21415,32,0.66564,160,20229,N,26.6666666666667,0,2
21649,33,0.66564,160,21415,N,27.5,0,2
20505,34,0.6906015,166,21649,N,28.3333333333333,0,2
23139,35,0.715563,172,20505,N,29.1666666666667,0,2
