Spot.ID,Frame,Area,Quality,Source.spot.ID,IF_Divided,Time,generation_count,track
2561,0,0.5408325,130,NA,N,0,0,1
3024,1,0.59491575,143,2561,N,1.66666666666667,0,1
2308,2,0.5741145,138,3024,N,3.33333333333333,0,1
2579,3,0.52835175,127,2308,N,5,0,1
2995,4,0.53667225,129,2579,N,6.66666666666667,0,1
2376,5,0.53667225,129,2995,N,8.33333333333333,0,1
2353,6,0.54499275,131,2376,N,10,0,1
2643,7,0.532512,128,2353,N,11.6666666666667,0,1
4641,8,0.532512,128,2643,N,13.3333333333333,0,1
3659,9,0.60323625,145,4641,N,15,0,1
3763,10,0.532512,128,3659,N,16.6666666666667,0,1
4826,11,0.648999,156,3763,N,18.3333333333333,0,1
3889,12,0.6406785,154,4826,N,20,0,1
4136,13,0.57827475,139,3889,N,21.6666666666667,0,1
4362,14,0.45346725,109,4136,N,23.3333333333333,0,1
5132,15,0.6073965,146,4362,N,25,0,1
7268,16,0.715563,172,5132,N,26.6666666666667,0,1
6174,17,0.77796675,187,7268,N,28.3333333333333,0,1
6001,18,0.66147975,159,6174,N,30,0,1
6123,19,0.6240375,150,6001,N,31.6666666666667,0,1
6717,20,0.63651825,153,6123,N,33.3333333333333,0,1
6143,21,0.6240375,150,6717,N,35,0,1
7222,22,0.6573195,158,6143,N,36.6666666666667,0,1
6594,23,0.63651825,153,7222,N,38.3333333333333,0,1
7673,24,0.62819775,151,6594,N,40,0,1
8805,25,0.72804375,175,7673,N,41.6666666666667,0,1
8030,26,0.5574735,134,8805,N,43.3333333333333,0,1
10442,27,0.54499275,131,8030,N,45,0,1
8883,28,0.5741145,138,10442,N,46.6666666666667,0,1
9058,29,0.60323625,145,8883,N,48.3333333333333,0,1
10202,30,0.582435,140,9058,N,50,0,1
9762,31,0.582435,140,10202,N,51.6666666666667,0,1
10911,32,0.61987725,149,9762,N,53.3333333333333,0,1
11257,33,0.5741145,138,10911,N,55,0,1
14745,34,0.5574735,134,11257,N,56.6666666666667,0,1
13367,35,0.632358,152,14745,N,58.3333333333333,0,1
11792,36,0.57827475,139,13367,N,60,0,1
12695,38,0.615717,148,11792,N,63.3333333333333,0,1
13011,39,0.648999,156,12695,N,65,0,1
13909,40,0.632358,152,13011,N,66.6666666666667,0,1
16147,41,0.565794,136,13909,N,68.3333333333333,0,1
17355,42,0.532512,128,16147,N,70,0,1
17100,43,0.58659525,141,17355,N,71.6666666666667,0,1
19621,44,0.532512,128,17100,N,73.3333333333333,0,1
21229,45,0.52835175,127,19621,N,75,0,1
18059,46,0.6406785,154,21229,N,76.6666666666667,0,1
19035,47,0.56163375,135,18059,N,78.3333333333333,0,1
20466,48,0.532512,128,19035,N,80,0,1
23525,49,0.53667225,129,20466,N,81.6666666666667,0,1
25355,50,0.532512,128,23525,N,83.3333333333333,0,1
25024,51,0.565794,136,25355,N,85,0,1
25562,52,0.49923,120,25024,N,86.6666666666667,0,1
29142,53,0.58659525,141,25562,N,88.3333333333333,0,1
29848,54,0.56163375,135,29142,N,90,0,1
34285,55,0.52835175,127,29848,N,91.6666666666667,0,1
31312,56,0.549153,132,34285,N,93.3333333333333,0,1
36092,57,0.565794,136,31312,N,95,0,1
38108,58,0.5241915,126,36092,N,96.6666666666667,0,1
40315,59,0.57827475,139,38108,N,98.3333333333333,0,1
40077,60,0.54499275,131,40315,N,100,0,1
42736,61,0.582435,140,40077,N,101.666666666667,0,1
2824,0,0.61155675,147,NA,N,0,0,2
3231,1,0.54499275,131,2824,N,1.66666666666667,0,2
2543,2,0.58659525,141,3231,N,3.33333333333333,0,2
2770,3,0.648999,156,2543,N,5,0,2
3204,4,0.71140275,171,2770,N,6.66666666666667,0,2
2957,5,0.6240375,150,3204,N,8.33333333333333,0,2
2672,6,0.565794,136,2957,N,10,0,2
2786,7,0.732204,176,2672,N,11.6666666666667,0,2
4680,8,0.71972325,173,2786,N,13.3333333333333,0,2
3737,9,0.7571655,182,4680,N,15,0,2
4003,10,0.65315925,157,3737,N,16.6666666666667,0,2
4866,11,0.765486,184,4003,N,18.3333333333333,0,2
4169,12,0.83621025,201,4866,N,20,0,2
3753,13,1.16487,280,4169,N,21.6666666666667,0,2
3943,14,1.0400625,250,3753,N,23.3333333333333,0,2
5001,15,1.0733445,258,3943,N,25,0,2
7068,16,0.9069345,218,5001,N,26.6666666666667,0,2
5596,17,1.19399175,287,7068,N,28.3333333333333,0,2
5411,18,1.17735075,283,5596,N,30,0,2
5581,19,1.23559425,297,5411,N,31.6666666666667,0,2
5507,20,1.098306,264,5581,N,33.3333333333333,0,2
5559,21,1.10246625,265,5507,N,35,0,2
6959,22,0.9901395,238,5559,N,36.6666666666667,0,2
5829,23,1.13574825,273,6959,N,38.3333333333333,0,2
7524,24,0.88613325,213,5829,N,40,0,2
8230,25,1.19399175,287,7524,N,41.6666666666667,0,2
10123,27,0.748845,180,8230,N,45,0,2
8472,28,0.798768,192,10123,N,46.6666666666667,0,2
8578,29,0.86117175,207,8472,N,48.3333333333333,0,2
9671,30,0.898614,216,8578,N,50,0,2
9414,31,0.92773575,223,9671,N,51.6666666666667,0,2
10705,32,0.76964625,185,9414,N,53.3333333333333,0,2
11408,33,0.78628725,189,10705,N,55,0,2
15642,34,0.73636425,177,11408,N,56.6666666666667,0,2
13927,35,0.81956925,197,15642,N,58.3333333333333,0,2
11942,36,0.682281,164,13927,N,60,0,2
13983,37,0.848691,204,11942,N,61.6666666666667,0,2
13601,38,0.765486,184,13983,N,63.3333333333333,0,2
14194,39,0.798768,192,13601,N,65,0,2
14932,40,0.84453075,203,14194,N,66.6666666666667,0,2
16357,41,0.7238835,174,14932,N,68.3333333333333,0,2
18097,42,0.9402165,226,16357,N,70,0,2
17783,43,0.74468475,179,18097,N,71.6666666666667,0,2
20735,44,0.8570115,206,17783,N,73.3333333333333,0,2
22180,45,0.9734985,234,20735,N,75,0,2
21635,47,0.931896,224,22180,N,78.3333333333333,0,2
23053,48,0.8902935,214,21635,N,80,0,2
24357,49,0.86117175,207,23053,N,81.6666666666667,0,2
28189,50,0.8070885,194,24357,N,83.3333333333333,0,2
27675,51,0.9402165,226,28189,N,85,0,2
28441,52,1.0234215,246,27675,N,86.6666666666667,0,2
