Spot.ID,Frame,Area,Quality,Source.spot.ID,IF_Divided,Time,generation_count,track
2367,0,0.71972325,173,NA,N,0,0,1
2561,1,0.78628725,189,2367,N,1.66666666666667,0,1
2452,2,0.76964625,185,2561,N,3.33333333333333,0,1
2405,3,0.79460775,191,2452,N,5,0,1
2492,4,0.81956925,197,2405,N,6.66666666666667,0,1
2773,5,0.82788975,199,2492,N,8.33333333333333,0,1
2472,6,0.92773575,223,2773,N,10,0,1
2441,7,0.715563,172,2472,N,11.6666666666667,0,1
4163,8,0.75300525,181,2441,N,13.3333333333333,0,1
5573,9,0.965178,232,4163,N,15,0,1
4687,10,0.948537,228,5573,N,16.6666666666667,0,1
4940,11,0.98597925,237,4687,N,18.3333333333333,0,1
4167,12,1.04422275,251,4940,N,20,0,1
4546,13,1.16487,280,4167,N,21.6666666666667,0,1
4944,14,1.10246625,265,4546,N,23.3333333333333,0,1
4146,15,1.1399085,274,4944,N,25,0,1
6340,16,1.34376075,323,4146,N,26.6666666666667,0,1
6433,17,1.37704275,331,6340,N,28.3333333333333,0,1
2377,0,0.71140275,171,NA,N,0,0,2
2566,1,0.74468475,179,2377,N,1.66666666666667,0,2
2457,2,0.83621025,201,2566,N,3.33333333333333,0,2
2505,3,0.948537,228,2457,N,5,0,2
2496,4,0.89445375,215,2505,N,6.66666666666667,0,2
3060,5,0.91941525,221,2496,N,8.33333333333333,0,2
2476,6,0.94437675,227,3060,N,10,0,2
2446,7,0.981819,236,2476,N,11.6666666666667,0,2
4166,8,0.981819,236,2446,N,13.3333333333333,0,2
5578,9,1.02758175,247,4166,N,15,0,2
4692,10,1.0067805,242,5578,N,16.6666666666667,0,2
4953,11,0.948537,228,4692,N,18.3333333333333,0,2
4170,12,0.98597925,237,4953,N,20,0,2
4549,13,1.0567035,254,4170,N,21.6666666666667,0,2
4948,14,1.11910725,269,4549,N,23.3333333333333,0,2
4149,15,1.10246625,265,4948,N,25,0,2
6341,16,1.14406875,275,4149,N,26.6666666666667,0,2
6436,17,1.1399085,274,6341,N,28.3333333333333,0,2
6859,18,1.22727375,295,6436,N,30,0,2
6860,19,1.38536325,333,6859,N,31.6666666666667,0,2
6049,20,1.11910725,269,6860,N,33.3333333333333,0,2
7042,21,1.26055575,303,6049,N,35,0,2
7487,22,1.34376075,323,7042,N,36.6666666666667,0,2
7751,23,1.1399085,274,7487,N,38.3333333333333,0,2
10657,24,1.231434,296,7751,N,40,0,2
8453,25,1.048383,252,10657,N,41.6666666666667,0,2
8932,26,1.4061645,338,8453,N,43.3333333333333,0,2
9435,27,1.24391475,299,8932,N,45,0,2
8408,28,0.82788975,199,9435,N,46.6666666666667,0,2
10306,29,0.965178,232,8408,N,48.3333333333333,0,2
11066,34,1.5226515,366,10306,N,56.6666666666667,0,2
11944,35,1.33544025,321,11066,N,58.3333333333333,0,2
12417,36,1.4394465,346,11944,N,60,0,2
12532,37,0.57827475,139,12417,Y,61.6666666666667,1,2
3407,0,0.7405245,178,NA,N,0,0,3
3593,1,0.7072425,170,3407,N,1.66666666666667,0,3
3581,2,0.7904475,190,3593,N,3.33333333333333,0,3
3391,3,0.9402165,226,3581,N,5,0,3
3766,4,0.881973,212,3391,N,6.66666666666667,0,3
4024,5,0.9568575,230,3766,N,8.33333333333333,0,3
3648,6,1.01094075,243,4024,N,10,0,3
3862,7,0.948537,228,3648,N,11.6666666666667,0,3
5654,8,1.0067805,242,3862,N,13.3333333333333,0,3
5971,9,1.0567035,254,5654,N,15,0,3
5400,10,1.0733445,258,5971,N,16.6666666666667,0,3
5707,11,1.04422275,251,5400,N,18.3333333333333,0,3
4999,12,1.10246625,265,5707,N,20,0,3
5335,13,1.1565495,278,4999,N,21.6666666666667,0,3
5807,14,1.1731905,282,5335,N,23.3333333333333,0,3
4640,15,1.17735075,283,5807,N,25,0,3
6680,16,1.1232675,270,4640,N,26.6666666666667,0,3
6790,17,1.314639,316,6680,N,28.3333333333333,0,3
7407,18,1.29383775,311,6790,N,30,0,3
7445,19,1.131588,272,7407,N,31.6666666666667,0,3
6249,20,1.2563955,302,7445,N,33.3333333333333,0,3
8189,21,1.364562,328,6249,N,35,0,3
7930,22,1.56841425,377,8189,N,36.6666666666667,0,3
8179,23,1.464408,352,7930,N,38.3333333333333,0,3
10892,24,0.66147975,159,8179,Y,40,1,3
9166,25,0.68644125,165,10892,N,41.6666666666667,1,3
9986,26,0.66980025,161,9166,N,43.3333333333333,1,3
10153,27,0.7571655,182,9986,N,45,1,3
8882,28,0.848691,204,10153,N,46.6666666666667,1,3
10548,29,0.8570115,206,8882,N,48.3333333333333,1,3
9446,30,0.948537,228,10548,N,50,1,3
10124,31,0.93605625,225,9446,N,51.6666666666667,1,3
11507,32,0.91941525,221,10124,N,53.3333333333333,1,3
12092,33,1.065024,256,11507,N,55,1,3
11676,34,1.16487,280,12092,N,56.6666666666667,1,3
12601,35,1.36040175,327,11676,N,58.3333333333333,1,3
13053,36,1.12742775,271,12601,N,60,1,3
13098,37,0.6906015,166,13053,Y,61.6666666666667,2,3
2397,0,0.67812075,163,NA,N,0,0,4
2570,1,0.71972325,173,2397,N,1.66666666666667,0,4
2461,2,0.70308225,169,2570,N,3.33333333333333,0,4
2511,3,0.7072425,170,2461,N,5,0,4
2500,4,0.6240375,150,2511,N,6.66666666666667,0,4
3167,5,0.715563,172,2500,N,8.33333333333333,0,4
2481,6,0.78628725,189,3167,N,10,0,4
2450,7,0.748845,180,2481,N,11.6666666666667,0,4
4169,8,0.80292825,193,2450,N,13.3333333333333,0,4
5584,9,0.91109475,219,4169,N,15,0,4
4696,10,1.03590225,249,5584,N,16.6666666666667,0,4
4960,11,0.9734985,234,4696,N,18.3333333333333,0,4
4173,12,1.0234215,246,4960,N,20,0,4
4554,13,1.181511,284,4173,N,21.6666666666667,0,4
2404,0,0.6906015,166,NA,N,0,0,5
2574,1,0.67812075,163,2404,N,1.66666666666667,0,5
2466,2,0.94437675,227,2574,N,3.33333333333333,0,5
2514,3,0.79460775,191,2466,N,5,0,5
2506,4,0.8403705,202,2514,N,6.66666666666667,0,5
3175,5,0.898614,216,2506,N,8.33333333333333,0,5
2487,6,0.99429975,239,3175,N,10,0,5
2454,7,0.91941525,221,2487,N,11.6666666666667,0,5
4172,8,1.065024,256,2454,N,13.3333333333333,0,5
5589,9,1.15238925,277,4172,N,15,0,5
4700,10,1.16070975,279,5589,N,16.6666666666667,0,5
4964,11,1.07750475,259,4700,N,18.3333333333333,0,5
4177,12,1.198152,288,4964,N,20,0,5
4558,13,1.24391475,299,4177,N,21.6666666666667,0,5
4950,14,0.582435,140,4558,Y,23.3333333333333,1,5
3417,0,0.82788975,199,NA,N,0,0,6
3601,1,0.848691,204,3417,N,1.66666666666667,0,6
3590,2,0.93605625,225,3601,N,3.33333333333333,0,6
3402,3,0.898614,216,3590,N,5,0,6
3779,4,0.98597925,237,3402,N,6.66666666666667,0,6
4026,5,0.9734985,234,3779,N,8.33333333333333,0,6
3657,6,1.198152,288,4026,N,10,0,6
3864,7,1.0400625,250,3657,N,11.6666666666667,0,6
5664,8,1.1399085,274,3864,N,13.3333333333333,0,6
5973,9,1.27719675,307,5664,N,15,0,6
5406,10,1.18567125,285,5973,N,16.6666666666667,0,6
5715,11,1.29383775,311,5406,N,18.3333333333333,0,6
5006,12,1.3063185,314,5715,N,20,0,6
5343,13,1.61001675,387,5006,N,21.6666666666667,0,6
5814,14,1.49352975,359,5343,N,23.3333333333333,0,6
4648,15,1.46856825,353,5814,N,25,0,6
6686,16,0.815409,196,4648,Y,26.6666666666667,1,6
6793,17,0.8403705,202,6686,N,28.3333333333333,1,6
7418,18,0.981819,236,6793,N,30,1,6
7456,19,0.915255,220,7418,N,31.6666666666667,1,6
6252,20,0.931896,224,7456,N,33.3333333333333,1,6
8196,21,0.9069345,218,6252,N,35,1,6
7937,22,1.02758175,247,8196,N,36.6666666666667,1,6
8187,23,0.9734985,234,7937,N,38.3333333333333,1,6
10896,24,0.98597925,237,8187,N,40,1,6
9182,25,0.99846,240,10896,N,41.6666666666667,1,6
9994,26,1.098306,264,9182,N,43.3333333333333,1,6
10158,27,1.15238925,277,9994,N,45,1,6
8896,28,1.314639,316,10158,N,46.6666666666667,1,6
11144,34,1.82634975,439,8896,N,56.6666666666667,1,6
12024,35,1.8221895,438,11144,N,58.3333333333333,1,6
12492,36,0.7904475,190,12024,Y,60,2,6
12632,37,0.99429975,239,12492,N,61.6666666666667,2,6
2445,0,1.5892155,382,NA,N,0,0,7
2579,1,1.547613,372,2445,N,1.66666666666667,0,7
