Spot.ID,Frame,Area,Quality,Source.spot.ID,IF_Divided,Time,generation_count,track
2151,0,0.87781275,211,NA,N,0,0,1
2188,1,0.95269725,229,2151,N,1.66666666666667,0,1
2416,2,0.97765875,235,2188,N,3.33333333333333,0,1
2304,3,1.1232675,270,2416,N,5,0,1
2307,4,1.214793,292,2304,N,6.66666666666667,0,1
2430,5,1.25223525,301,2307,N,8.33333333333333,0,1
2491,6,1.3063185,314,2430,N,10,0,1
2446,7,1.3396005,322,2491,N,11.6666666666667,0,1
3518,8,1.397844,336,2446,N,13.3333333333333,0,1
3303,9,1.46024775,351,3518,N,15,0,1
3776,10,1.4727285,354,3303,N,16.6666666666667,0,1
3994,11,1.464408,352,3776,N,18.3333333333333,0,1
3330,12,1.647459,396,3994,N,20,0,1
3156,13,1.65161925,397,3330,N,21.6666666666667,0,1
3363,14,1.6890615,406,3156,N,23.3333333333333,0,1
3150,15,1.780587,428,3363,N,25,0,1
4708,16,1.90955475,459,3150,N,26.6666666666667,0,1
4551,17,1.980279,476,4708,N,28.3333333333333,0,1
5103,18,2.20077225,529,4551,N,30,0,1
4245,19,2.3547015,566,5103,N,31.6666666666667,0,1
4719,20,2.33390025,561,4245,N,33.3333333333333,0,1
4495,21,1.148229,276,4719,Y,35,1,1
5081,22,1.2563955,302,4495,N,36.6666666666667,1,1
4247,23,1.26887625,305,5081,N,38.3333333333333,1,1
5514,24,1.2231135,294,4247,N,40,1,1
6284,25,1.248075,300,5514,N,41.6666666666667,1,1
5359,26,1.30215825,313,6284,N,43.3333333333333,1,1
5971,27,1.41032475,339,5359,N,45,1,1
5432,28,1.5559335,374,5971,N,46.6666666666667,1,1
5704,29,1.6641,400,5432,N,48.3333333333333,1,1
6788,30,1.780587,428,5704,N,50,1,1
6191,31,1.630818,392,6788,N,51.6666666666667,1,1
6622,32,1.7722665,426,6191,N,53.3333333333333,1,1
6626,33,1.87627275,451,6622,N,55,1,1
6617,34,1.714023,412,6626,N,56.6666666666667,1,1
7309,35,1.7889075,430,6617,N,58.3333333333333,1,1
7552,36,1.26887625,305,7309,Y,60,2,1
7951,37,1.148229,276,7552,N,61.6666666666667,2,1
